customer_id,location_latitude,location_longitude,address,city_id,preferred_delivery_window
1,24.76503322760892,84.43481418971152,Address_1,20,"('8 AM', '12 PM')"
2,26.527420343733464,74.62311566966444,Address_2,8,"('5 AM', '5 PM')"
3,19.06464081997096,74.79289310094109,Address_3,5,"('11 AM', '10 PM')"
4,23.20301743195921,72.69027002462049,Address_4,6,"('9 AM', '11 PM')"
5,30.161874766940425,74.38813887445279,Address_5,1,"('10 AM', '5 PM')"
6,19.874860628054904,75.17433321149662,Address_6,19,"('5 AM', '12 PM')"
7,23.37248877326024,87.76426268369629,Address_7,24,"('7 AM', '9 PM')"
8,23.704590328652145,92.69626659079272,Address_8,7,"('9 AM', '9 PM')"
9,23.347239225438372,87.79069626816926,Address_9,24,"('2 AM', '4 PM')"
10,31.606698862526066,74.93029305183009,Address_10,17,"('7 AM', '2 PM')"
11,26.45771912853019,74.65938623140988,Address_11,8,"('1 AM', '4 PM')"
12,28.82100644713382,79.04316712661864,Address_12,22,"('6 AM', '10 PM')"
13,27.501231322977546,76.499319475032,Address_13,14,"('7 AM', '6 PM')"
14,27.942282268202597,77.90753134808676,Address_14,11,"('3 AM', '8 PM')"
15,23.62567975594189,87.01742322858294,Address_15,18,"('1 AM', '7 PM')"
16,19.939020408788803,75.37795013295208,Address_16,19,"('12 AM', '11 PM')"
17,28.46972984006103,79.25448292021399,Address_17,25,"('7 AM', '1 PM')"
18,9.655858138063868,76.22361649511862,Address_18,10,"('8 AM', '7 PM')"
19,24.708350424323186,84.3819232839586,Address_19,20,"('8 AM', '11 PM')"
20,26.492125591735523,89.52862462463914,Address_20,12,"('4 AM', '8 PM')"
21,23.678485400881854,86.97432253649112,Address_21,18,"('3 AM', '4 PM')"
22,22.979573024952828,72.53334822093659,Address_22,6,"('1 AM', '1 PM')"
23,28.364943411938313,79.4242400268693,Address_23,25,"('7 AM', '3 PM')"
24,23.869614919973262,91.19243483254705,Address_24,3,"('9 AM', '8 PM')"
25,19.31427035966558,78.39657299032936,Address_25,2,"('1 AM', '8 PM')"
26,28.25679714047921,79.34544198125332,Address_26,25,"('3 AM', '5 PM')"
27,28.304642644849874,79.41917377152627,Address_27,25,"('10 AM', '4 PM')"
28,26.52493506029053,74.5418608367789,Address_28,8,"('3 AM', '11 PM')"
29,25.417597608630416,81.82132014443611,Address_29,13,"('8 AM', '11 PM')"
30,20.66890956331936,77.066701364975,Address_30,9,"('6 AM', '9 PM')"
31,19.42345044906665,78.2801611954435,Address_31,2,"('11 AM', '6 PM')"
32,31.54843501322883,74.75998253625428,Address_32,17,"('7 AM', '7 PM')"
33,34.216013939020975,74.56095809296995,Address_33,23,"('11 AM', '9 PM')"
34,28.351605492905147,79.43923235026594,Address_34,25,"('2 AM', '7 PM')"
35,23.677138615834153,87.01396969061938,Address_35,18,"('7 AM', '8 PM')"
36,28.26794225546535,79.62309585458817,Address_36,25,"('12 AM', '8 PM')"
37,31.623150055806303,74.87545448349455,Address_37,17,"('8 AM', '4 PM')"
38,28.842024343621237,79.10684756731867,Address_38,22,"('11 AM', '2 PM')"
39,23.190313594631068,72.50692758373152,Address_39,6,"('7 AM', '12 PM')"
40,26.427468129943684,89.5052832966467,Address_40,12,"('3 AM', '6 PM')"
41,23.017817515699925,72.32777286006346,Address_41,6,"('11 AM', '10 PM')"
42,26.51025050394898,74.74436302778489,Address_42,8,"('2 AM', '11 PM')"
43,23.894471132429803,91.44464139565272,Address_43,3,"('6 AM', '1 PM')"
44,23.175522398896007,87.87628618038337,Address_44,24,"('7 AM', '5 PM')"
45,27.23610107839077,78.07878175710157,Address_45,4,"('12 AM', '3 PM')"
46,26.473744787515948,89.58085592722692,Address_46,12,"('9 AM', '12 PM')"
47,27.65246441597704,76.65380237142227,Address_47,14,"('3 AM', '7 PM')"
48,26.551571054862475,89.47748794115965,Address_48,12,"('10 AM', '8 PM')"
49,27.686801425353252,77.90684525829681,Address_49,11,"('6 AM', '8 PM')"
50,27.181008506866483,77.99135749234944,Address_50,4,"('6 AM', '1 PM')"
